Data,ETH,BNB,SOL,SUI,AVAX,TIA,MANTRA,NEAR,SEI,ARB,GMX,FLOKI,MANTA,FET,NOT,ATH,GALA,VENOM,FOXY,SHRAP,COREUM,ASTER,FITFI,UOS,BRISE,NATIX,SOIL,SENATE,MUBI,LUNC,TOKEN,GNS,RSR,WOO,AXS,L3,MORE,RIZ,LINGO,LUMIA,ZEUS,SIDUS,MLC,CARV,MXNA,0g,BLUAI,MANTRA.1,PUMP
02/04/2026,2047.76,589.01,79.15,0.855131,8.7,0.286765,0.01076716,1.16,0.052103,0.090853,6.19,2.669e-05,0.060679,0.228709,0.0003522,0.00674503,0.00286388,0.02746557,9.399e-05,0.00040127,0.01048576,0.672892,0.00049216,0.00539027,1.6288e-08,8.639e-05,0.093492,0.00103053,0.00025165,3.585e-05,0.00243397,0.719294,0.00146127,0.01652557,1.09,0.00863497,5.351e-05,0.00012943,0.00821315,0.069918,0.00810125,7.845e-05,0.01417877,0.054101,0.00357006,0.503315,0.00682745,,0.001638
03/04/2026,2063.16,585.67,79.83,0.877414,8.91,0.294756,0.01086696,1.22,0.053745,0.094274,6.17,2.725e-05,0.062544,0.229737,0.00035041,0.00679423,0.00293634,0.03000805,8.516e-05,0.00063529,0.01061921,0.662804,0.00060837,0.00541687,1.5981e-08,8.762e-05,0.093295,0.00095567,0.00026911,3.609e-05,0.00248906,0.731751,0.00148123,0.0166086,1.13,0.00883946,3.881e-05,0.0001263,0.00803708,0.073624,0.00754853,7.888e-05,0.01271308,0.054596,0.00358261,0.527558,0.00691844,,0.001654
04/04/2026,2054.44,591.22,80.27,0.870058,8.89,0.28977,0.01062846,1.23,0.054228,0.092058,5.99,2.674e-05,0.063038,0.238096,0.00035696,0.00650871,0.00289628,0.02999067,8.614e-05,0.0005646,0.01207428,0.662288,0.00054019,0.00541001,1.6068e-08,8.852e-05,0.092711,0.00095296,0.00024283,3.631e-05,0.00242439,0.721696,0.00140831,0.01684101,1.11,0.00920574,4.135e-05,0.00012624,0.00792735,0.073206,0.00725989,7.305e-05,0.01248837,0.054669,0.00325134,0.50604,0.00691545,,0.001661
05/04/2026,2036.9,591.91,79.64,0.852103,8.81,0.282498,0.01034902,1.24,0.052621,0.090508,5.99,2.664e-05,0.061259,0.226932,0.00034555,0.00658414,0.00282589,0.03049347,9.897e-05,0.00044274,0.01385434,0.668854,0.00065139,0.00608374,1.6674e-08,8.986e-05,0.092418,0.00096333,0.00023666,3.607e-05,0.00247526,0.702022,0.00142243,0.0164619,1.098,0.01943897,4.267e-05,0.00012408,0.00795186,0.072551,0.00726678,7.604e-05,0.01249712,0.058942,0.00329931,0.495283,0.00711874,,0.001663
06/04/2026,2138.32,604.26,81.98,0.891492,9.41,0.293116,0.01057548,1.28,0.053928,0.096564,6.01,2.742e-05,0.062123,0.238064,0.0003526,0.00678229,0.0029394,0.03092526,9.673e-05,0.00046592,0.01534986,0.670406,0.00060903,0.00699304,1.7204e-08,8.805e-05,0.092769,0.00101913,0.00025839,3.699e-05,0.00249204,0.732293,0.00150488,0.01704893,1.11,0.01817945,4.003e-05,0.00012543,0.00804913,0.075767,0.00740575,7.625e-05,0.01268007,0.057734,0.00330992,0.497811,0.00700326,,0.001719
07/04/2026,2113.66,601.6,80.08,0.875511,8.7,0.28753,0.01067079,1.24,0.052696,0.094874,6.11,2.686e-05,0.061355,0.234731,0.00034228,0.006591,0.00283612,0.0288377,9.592e-05,0.0004773,0.01361608,0.669333,0.00055749,0.00602343,3.6774e-08,9.125e-05,0.091984,0.00092898,0.00026839,3.617e-05,0.00249823,0.722021,0.00148413,0.01663467,1.11,0.01093898,4.082e-05,0.00012326,0.00791708,0.075273,0.00720396,7.156e-05,0.01266084,0.055309,0.00335197,0.508405,0.00702373,,0.001775
08/04/2026,2255.71,613.56,84.51,0.951999,9.39,0.31379,0.01095729,1.35,0.057493,0.103323,6.14,2.87e-05,0.064751,0.253094,0.00037109,0.00677909,0.00311468,0.02821936,9.421e-05,0.0005053,0.01201998,0.680544,0.0005827,0.00612267,3.0753e-08,9.832e-05,0.092858,0.00104166,0.00026866,3.725e-05,0.00253933,0.750214,0.0015075,0.01830896,1.15,0.01722311,3.805e-05,0.00012427,0.00802408,0.077786,0.00736539,7.722e-05,0.01294275,0.057883,0.0034035,0.5425,0.00885921,,0.001811
09/04/2026,2185.78,600.81,82.46,0.90981,9.15,0.295783,0.01059054,1.35,0.055201,0.10167,5.71,2.773e-05,0.065065,0.239654,0.0003495,0.00603664,0.00302853,0.02211427,9.409e-05,0.00050842,0.0120464,0.661374,0.00056461,0.00598344,2.8676e-08,9.809e-05,0.092611,0.00112712,0.0002398,3.654e-05,0.00250436,0.731888,0.00147092,0.0177583,1.11,0.01452505,3.921e-05,0.00012975,0.00776657,0.080403,0.00713851,7.441e-05,0.01288756,0.05763,0.00361074,0.524585,0.00870847,,0.001794
10/04/2026,2185.43,600.36,82.88,0.929929,9.27,0.300959,0.01061261,1.35,0.056486,0.109466,5.79,2.841e-05,0.062726,0.236516,0.00035335,0.00613394,0.00303255,0.0206383,9.51e-05,0.00047169,0.0120464,0.664781,0.00056936,0.00591338,2.5056e-08,9.69e-05,0.093095,0.0011289,0.00025081,3.788e-05,0.00243586,0.717698,0.00153343,0.01752591,1.11,0.01208656,4.005e-05,0.00012974,0.00774593,0.07906,0.00638309,7.413e-05,0.01268819,0.055195,0.00362912,0.52983,0.00839256,,0.001841
11/04/2026,2234.57,606.29,84.38,0.935439,9.31,0.307298,0.01062662,1.34,0.055675,0.115047,6.0,2.91e-05,0.062749,0.235869,0.00036241,0.00602519,0.00302638,0.02028134,0.00010682,0.00040483,0.01939326,0.669765,0.00059728,0.00582284,2.6176e-08,9.387e-05,0.093722,0.00112967,0.00026019,4.127e-05,0.00246123,0.723383,0.00152392,0.01744438,1.12,0.01227075,3.955e-05,0.00013083,0.00785246,0.078028,0.00950324,7.293e-05,0.01259847,0.054653,0.00363002,0.542167,0.00786552,,0.001889
12/04/2026,2215.0,593.84,82.34,0.912909,9.03,0.294328,0.01041504,1.34,0.054086,0.110859,6.02,2.792e-05,0.06428,0.23661,0.0003621,0.0057684,0.00293433,0.02054166,0.00010495,0.0004472,0.01878307,0.664683,0.00057561,0.00626675,2.4721e-08,9.121e-05,0.093516,0.00109579,0.00027209,4.131e-05,0.00244806,0.708542,0.00148128,0.01698447,1.095,0.01167008,3.94e-05,0.0001323,0.00795136,0.076504,0.00764382,7.342e-05,0.01223801,0.054073,0.00362675,0.534606,0.00897446,,0.001839
13/04/2026,2184.56,596.24,81.84,0.900587,9.03,0.291416,0.01063405,1.38,0.053948,0.11077,5.88,2.751e-05,0.06501,0.228342,0.00034735,0.00600185,0.00288335,0.01981498,0.00010031,0.00043345,0.0163022,0.656335,0.00061317,0.00591723,2.4157e-08,9.213e-05,0.093838,0.00108698,0.00024186,4.101e-05,0.00238567,0.689429,0.00145219,0.01681607,1.065,0.01111899,3.959e-05,0.00013527,0.00788702,0.083754,0.00732476,7.039e-05,0.01265779,0.0513,0.00363317,0.606466,0.00865442,,0.001851
14/04/2026,2378.9,616.91,85.85,0.944145,9.4,0.308514,0.01063019,1.44,0.055587,0.112866,6.06,2.876e-05,0.064845,0.23785,0.00036648,0.00618668,0.00299177,0.01966496,0.00011641,0.00044757,0.01667112,0.670148,0.00057929,0.00602757,2.4714e-08,9.266e-05,0.093477,0.00111426,0.00027805,4.156e-05,0.00250965,0.72452,0.00152639,0.01786187,1.12,0.01133351,3.985e-05,0.00013686,0.00808408,0.086315,0.00705506,7.142e-05,0.01239543,0.053701,0.00356482,0.587621,0.00896614,,0.001895
15/04/2026,2322.15,612.05,83.01,0.933421,9.32,0.309865,0.01050761,1.35,0.054005,0.112158,6.1,2.803e-05,0.065855,0.225546,0.00036825,0.00612803,0.00296767,0.01932791,0.00011337,0.0004178,0.01640836,0.661534,0.000606,0.00616301,2.4331e-08,8.59e-05,0.094043,0.00107051,0.0002707,4.131e-05,0.00242769,0.71243,0.00149715,0.0174803,1.11,0.01133556,4.083e-05,0.00012905,0.00799903,0.084596,0.00711597,7.307e-05,0.01215723,0.053641,0.00361652,0.593799,0.00912481,,0.001889
16/04/2026,2340.53,622.08,85.22,0.974131,9.49,0.350812,0.01084272,1.43,0.056967,0.119583,6.17,3.008e-05,0.068729,0.231933,0.00040432,0.00618046,0.00319684,0.0195945,0.00011202,0.00049308,0.0163166,0.670671,0.00060515,0.00630221,2.4006e-08,8.577e-05,0.094455,0.00102689,0.00031652,4.264e-05,0.00251774,0.70674,0.00162298,0.0187912,1.14,0.01071341,4.075e-05,0.0001361,0.00791672,0.088036,0.00710706,6.998e-05,0.01280257,0.055053,0.00388642,0.601441,0.00868772,,0.001966
17/04/2026,2337.96,628.53,88.39,0.99373,9.64,0.412937,0.01119376,1.42,0.058042,0.130669,6.81,3.164e-05,0.070886,0.231656,0.00042112,0.00629734,0.0033537,0.01929873,0.00011271,0.00057256,0.0160361,0.681295,0.00062094,0.00641861,2.4128e-08,8.605e-05,0.094433,0.00099986,0.00139092,4.651e-05,0.00252057,0.699461,0.00166369,0.0187832,1.17,0.0108943,4.042e-05,0.0001247,0.00780347,0.103654,0.00708292,7.223e-05,0.01290823,0.060334,0.00384937,0.624606,0.00881625,,0.002008
18/04/2026,2404.11,643.71,88.39,1.007,9.71,0.427713,0.0114406,1.42,0.058326,0.133133,6.73,3.241e-05,0.072459,0.231378,0.00041487,0.00638678,0.00350349,0.01982278,0.0001271,0.00055898,0.01613569,0.690807,0.00057184,0.00630153,2.4342e-08,8.591e-05,0.09538,0.00099491,0.0008619,4.724e-05,0.00292375,0.730954,0.00177534,0.01982241,1.21,0.01091148,3.736e-05,0.00013252,0.00797569,0.117216,0.00705737,7.348e-05,0.01159464,0.060144,0.00384646,0.604979,0.00980826,,0.002002
19/04/2026,2316.8,620.0,84.89,0.945074,9.21,0.39806,0.01046334,1.34,0.055238,0.125195,6.33,3.022e-05,0.065467,0.216078,0.00038624,0.00588236,0.00319968,0.01924336,0.00012238,0.00056335,0.0159139,0.668848,0.00056398,0.00621446,2.3435e-08,8.447e-05,0.09797,0.00092881,0.00054142,4.214e-05,0.00255973,0.693154,0.00167655,0.01844264,1.1,0.01046151,3.511e-05,0.00013625,0.00784623,0.11187,0.00687725,6.824e-05,0.01123258,0.05696,0.0038771,0.575656,0.00907199,,0.00183467
20/04/2026,2294.45,623.82,84.68,0.938982,9.17,0.385024,0.01024,1.34,0.055,0.126,6.32,3.133e-05,0.063164,0.207608,0.00038276,0.00584216,0.00317087,0.01952913,0.00011696,0.00056195,0.01492636,0.678377,0.00056347,0.00598243,2.2906e-08,8.119e-05,0.096307,0.00104606,0.00065605,4.176e-05,0.00261736,0.6731,0.00178351,0.01803766,1.096,0.0106104,3.491e-05,0.00013572,0.00758868,0.113193,0.0068127,6.552e-05,0.01101519,0.054794,0.0040044,0.580145,0.00919536,,0.00180509
21/04/2026,2322.77,634.42,85.9,0.953376,9.38,0.376804,0.01025113,1.38,0.056221,0.126724,6.4,3.155e-05,0.064846,0.213457,0.00038844,0.00588677,0.00320829,0.01933679,0.00011999,0.00072414,0.01506449,0.680262,0.00057006,0.00612136,2.3056e-08,7.852e-05,0.094292,0.00102523,0.00070927,4.276e-05,0.00257915,0.692492,0.00179817,0.01877123,1.1,0.0104694,3.69e-05,0.00012838,0.00751791,0.111511,0.00700285,6.68e-05,0.0110138,0.056257,0.00398483,0.575022,0.01097957,,0.0018452
22/04/2026,2388.45,642.29,87.89,0.968505,9.58,0.383724,0.0104534,1.41,0.06104,0.128626,6.78,3.261e-05,0.066211,0.215336,0.00041265,0.00608966,0.00331445,0.01933016,0.00012015,0.00072159,0.01506449,0.687271,0.00058023,0.00617161,2.2617e-08,7.828e-05,0.096311,0.00107013,0.00064437,4.617e-05,0.00282259,0.700231,0.00179577,0.01904282,1.13,0.01046366,3.708e-05,0.00012118,0.0075592,0.118938,0.00701972,6.256e-05,0.01119528,0.059285,0.00393413,0.588148,0.01078498,,0.00191091
23/04/2026,2340.13,635.84,85.76,0.939546,9.28,0.357056,0.01020663,1.39,0.061533,0.126208,7.04,3.295e-05,0.064412,0.208865,0.00039475,0.00584803,0.00318362,0.01948491,0.000119,0.00063323,0.01604495,0.672063,0.0005829,0.00609848,2.2895e-08,7.817e-05,0.094348,0.00104482,0.00071606,4.486e-05,0.002797,0.691611,0.00175393,0.01816992,1.1,0.01048083,3.682e-05,0.00011834,0.00752143,0.121473,0.00691384,6.039e-05,0.01139307,0.056354,0.00397168,0.57016,0.01112251,,0.00180464
24/04/2026,2318.27,638.0,85.51,0.946504,9.38,0.361264,0.01034728,1.41,0.062557,0.129087,6.83,3.354e-05,0.065091,0.209792,0.00041458,0.0060896,0.00325636,0.01943574,0.00011914,0.00066552,0.01563743,0.67105,0.00058294,0.00607562,2.2624e-08,7.895e-05,0.094328,0.00103487,0.00073253,5.244e-05,0.00346753,0.701307,0.00180005,0.01874087,1.41,0.01042046,3.734e-05,0.00012908,0.0073662,0.134792,0.00685087,6.117e-05,0.01128986,0.05792,0.00385772,0.577422,0.01050226,,0.00179638
25/04/2026,2317.27,637.21,86.41,0.95032,9.46,0.357479,0.01033518,1.42,0.062249,0.132537,6.91,3.298e-05,0.066413,0.209729,0.00042171,0.00609115,0.0036413,0.01937961,0.00011998,0.00062581,0.01565771,0.665795,0.00061268,0.00614945,2.2811e-08,7.665e-05,0.093638,0.00103993,0.00072576,5.16e-05,0.00344278,0.702577,0.00179486,0.01995561,1.47,0.010205,3.738e-05,0.00015401,0.00784424,0.135013,0.00679899,6.085e-05,0.01120774,0.061202,0.00383841,0.566316,0.01091275,,0.00176033
26/04/2026,2332.33,631.97,86.58,0.947531,9.43,0.356649,0.01031756,1.41,0.060822,0.131254,7.0,3.257e-05,0.065056,0.211414,0.00042887,0.00608475,0.00345287,0.01957785,0.00011988,0.00063649,0.01561864,0.659198,0.00056908,0.00629112,2.2511e-08,7.047e-05,0.092925,0.00103993,0.00061816,5.145e-05,0.00341951,0.700629,0.00181842,0.02059328,1.41,0.01044275,3.676e-05,0.00025623,0.00812277,0.13529,0.00680744,8.113e-05,0.01121773,0.060794,0.00381043,0.560424,0.01097349,,0.00174926
27/04/2026,2319.7,628.36,85.52,0.929419,9.26,0.348789,0.01030633,1.37,0.060426,0.126387,7.28,3.214e-05,0.063688,0.208866,0.00040502,0.00583093,0.00335522,0.01946562,0.00011608,0.00056395,0.01561864,0.648367,0.00057249,0.00629582,2.2279e-08,7.42e-05,0.090967,0.00101442,0.00064669,6.025e-05,0.0032641,0.687642,0.00184006,0.01980649,1.37,0.01031959,3.664e-05,0.00024164,0.00796142,0.156394,0.00709786,7.48e-05,0.01126837,0.057479,0.00377588,0.526096,0.01115322,,0.00177309
28/04/2026,2286.48,624.72,83.91,0.926711,9.18,0.354976,0.01050919,1.35,0.05972,0.125078,7.18,3.212e-05,0.063808,0.202174,0.00040423,0.00588284,0.00331363,0.01926131,0.00011491,0.00062244,0.01725559,0.636455,0.00056191,0.00603244,2.3986e-08,6.518e-05,0.091077,0.00100845,0.00064699,7.151e-05,0.0032158,0.692205,0.0017747,0.0192578,1.42,0.01158003,3.689e-05,0.00024508,0.00799502,0.171781,0.00669149,7.639e-05,0.01116252,0.057679,0.00376619,0.556765,0.0113217,,0.00178118
29/04/2026,2329.45,627.27,85.01,0.930892,9.37,0.369715,0.01069863,1.36,0.059728,0.131653,7.37,3.35e-05,0.067265,0.202075,0.00040314,0.00595645,0.00336334,0.01889198,0.00011689,0.00054588,0.01725559,0.669333,0.00055345,0.00604728,2.4508e-08,6.973e-05,0.090763,0.00022916,0.00069749,6.911e-05,0.00318788,0.647231,0.00177703,0.01965738,1.43,0.01347173,3.665e-05,0.0002297,0.00794044,0.189202,0.00757589,4.006e-05,0.01102822,0.057705,0.00382815,0.553447,0.01139323,,0.00187422
30/04/2026,2257.14,616.61,83.12,0.906916,9.15,0.360676,0.01024353,1.32,0.057373,0.126012,7.23,3.242e-05,0.067068,0.196018,0.00038546,0.00582688,0.00324374,0.0189883,0.00011494,0.0004498,0.01477606,0.656198,0.00060619,0.00599602,2.4415e-08,6.859e-05,0.09035,0.00023543,0.00064163,7.325e-05,0.00309922,0.526213,0.0016881,0.01885879,1.39,0.01230622,3.658e-05,0.00018769,0.00796931,0.158763,0.00675978,3.161e-05,0.01108388,0.056567,0.00369314,0.548125,0.01334112,,0.00174951
01/05/2026,2284.44,618.13,84.14,0.916123,9.13,0.355811,0.00975797,1.3,0.057697,0.125186,7.39,3.261e-05,0.068286,0.198634,0.00038255,0.00582546,0.00321624,0.01949157,0.00011598,0.00050887,0.01407466,0.654849,0.00058782,0.00597134,2.4029e-08,6.998e-05,0.090367,0.00021889,0.00069471,7.583e-05,0.00299371,0.514525,0.00166815,0.01867235,1.41,0.01246123,3.707e-05,0.00018134,0.00802276,0.166386,0.00657278,3.157e-05,0.01138086,0.055373,0.00374066,0.528435,0.01403653,,0.00181187
02/05/2026,2300.5,615.36,83.67,0.917423,9.09,0.347551,0.01102222,1.29,0.057684,0.122001,7.06,3.211e-05,0.069429,0.198612,0.00038148,0.00579224,0.00318337,0.01927032,0.00011592,0.00056689,0.01424756,0.655168,0.00057393,0.00606046,2.381e-08,6.989e-05,0.089279,0.00016141,0.00078604,7.441e-05,0.00301954,0.53222,0.0016637,0.01896169,1.38,0.01216755,3.642e-05,0.00016809,0.0079854,0.171409,0.00652244,2.898e-05,0.01128741,0.057323,0.00373511,0.529033,0.01149898,,0.00181157
03/05/2026,2310.04,617.6,83.93,0.918089,9.06,0.351411,0.01020124,1.28,0.058135,0.119184,7.05,3.189e-05,0.06736,0.208778,0.00039016,0.00587043,0.00310654,0.01921029,0.00011759,0.0005462,0.01424756,0.675588,0.00056132,0.00621623,2.3688e-08,7.291e-05,0.090336,0.00015702,0.00088173,8.544e-05,0.00299268,0.540203,0.00173443,0.01878641,1.35,0.012058,3.665e-05,0.00017119,0.00797514,0.160666,0.00660934,2.512e-05,0.01160317,0.057672,0.00365336,0.53257,0.01299692,,0.00180059
04/05/2026,2360.51,628.34,84.76,0.941028,9.2,0.352873,0.01020385,1.28,0.059529,0.11746,7.12,3.228e-05,0.068312,0.207669,0.00041826,0.00625899,0.00318014,0.01919333,0.00011801,0.00055316,0.01424756,0.681317,0.00065588,0.00615351,2.3648e-08,7.221e-05,0.087515,0.00016224,0.00094275,9.294e-05,0.00333757,0.547891,0.00184539,0.01962454,1.32,0.01159781,3.693e-05,0.00015406,0.00795769,0.15516,0.00665484,2.634e-05,0.0113071,0.057436,0.00371883,0.537697,0.01344421,,0.00184239
05/05/2026,2372.19,627.1,84.67,0.948043,9.34,0.368766,0.01011303,1.27,0.059594,0.118222,7.33,3.308e-05,0.067462,0.209071,0.00049673,0.0061959,0.00321375,0.01898814,0.00011897,0.00062488,0.01561251,0.67607,0.00058363,0.00609206,2.3687e-08,7.408e-05,0.08778,0.00016349,0.00086406,0.00010052,0.00351724,0.542562,0.00186541,0.01956551,1.35,0.01144762,3.703e-05,0.00017628,0.00796722,0.142451,0.0066538,2.707e-05,0.01129737,0.057919,0.00370716,0.535651,0.01383189,,0.00184295
06/05/2026,2391.97,644.21,88.84,1.015,9.7,0.382107,0.01046126,1.42,0.061687,0.124161,7.46,3.408e-05,0.069607,0.224763,0.000549,0.00687284,0.00363417,0.01929518,0.00011885,0.00054122,0.01561251,0.688825,0.0006017,0.0061482,2.3835e-08,8.495e-05,0.087667,0.00014611,0.00091954,0.00011023,0.00354916,0.553905,0.00201621,0.02032365,1.37,0.01123722,3.626e-05,0.000167,0.00777255,0.127883,0.00704524,2.658e-05,0.01117006,0.060352,0.00366909,0.555299,0.01544118,,0.00194057
07/05/2026,2332.7,649.46,89.44,0.992506,9.61,0.385708,0.01022049,1.48,0.061523,0.127837,7.29,3.479e-05,0.067393,0.228025,0.00066656,0.0066745,0.0037776,0.01922678,0.00011985,0.00049309,0.01561251,0.674028,0.00057036,0.00613523,2.455e-08,8.378e-05,0.087386,0.00014341,0.00086833,9.638e-05,0.00337611,0.55827,0.00203734,0.01988344,1.38,0.0111634,3.641e-05,0.00017765,0.0078238,0.115368,0.00665832,2.615e-05,0.01209027,0.060459,0.00366919,0.556241,0.01564147,,0.00205225
08/05/2026,2281.68,636.3,88.21,0.968975,9.53,0.407316,0.01036695,1.54,0.061855,0.129778,7.16,3.548e-05,0.068826,0.223733,0.00072231,0.00682248,0.00379612,0.01906822,0.00011881,0.00044196,0.01561251,0.663285,0.00057048,0.0061241,2.4229e-08,8.434e-05,0.086923,0.00014341,0.0007255,9.335e-05,0.00331031,0.564936,0.0020079,0.01964188,1.38,0.01118117,3.653e-05,0.00021812,0.00769881,0.113112,0.00623592,2.552e-05,0.01248622,0.06132,0.00365317,0.557952,0.01428142,,0.00201452
09/05/2026,2317.61,650.15,93.77,1.077,9.98,0.438451,0.01096016,1.58,0.067386,0.148681,7.55,3.66e-05,0.073908,0.237554,0.00066383,0.00686881,0.00424245,0.01952481,0.00012385,0.00053003,0.01561251,0.716622,0.00056501,0.00620577,2.4478e-08,7.719e-05,0.085562,0.00014341,0.00082271,9.2e-05,0.00341509,0.5762,0.00213949,0.02046284,1.45,0.01140553,3.67e-05,0.0001822,0.00769638,0.117604,0.0062344,2.563e-05,0.01239384,0.062822,0.00365023,0.579848,0.01407814,,0.00218432
10/05/2026,2328.84,649.89,93.9,1.13,10.03,0.435272,0.01088156,1.58,0.068449,0.142321,7.82,3.633e-05,0.072303,0.234541,0.00061302,0.00673214,0.00409889,0.01927148,0.00014712,0.00056667,0.01561251,0.701267,0.00055634,0.00633819,2.4202e-08,8.297e-05,0.085952,0.00013598,0.00084343,9.497e-05,0.00336727,0.577802,0.00205148,0.02023596,1.43,0.01117177,3.685e-05,0.00021175,0.00776849,0.123114,0.00620507,2.733e-05,0.0125957,0.066092,0.00365018,0.574625,0.01478001,,0.00218235
11/05/2026,2337.58,653.75,95.45,1.27,10.18,0.458874,0.01099685,1.57,0.074408,0.14369,7.64,3.714e-05,0.075114,0.240106,0.00059162,0.00723964,0.00402871,0.01901009,0.00014484,0.00048823,0.0294311,0.692783,0.00055708,0.0063374,2.4234e-08,8.05e-05,0.085038,0.00014446,0.00081799,0.0001017,0.0033603,0.589934,0.00207476,0.02031034,1.44,0.01119426,3.682e-05,0.00021591,0.00775725,0.124362,0.00606286,2.547e-05,0.01270163,0.06876,0.0036528,0.571041,0.01284602,,0.00211745
12/05/2026,2283.82,658.95,95.48,1.27,9.9,0.448095,0.01160193,1.58,0.071702,0.138083,7.46,3.587e-05,0.080623,0.228238,0.00056042,0.00711237,0.00385399,0.01882486,0.00016685,0.00048155,0.01474771,0.682286,0.00056547,0.00643506,2.4759e-08,8.719e-05,0.084539,0.00013679,0.00083942,0.00010194,0.00342358,0.597735,0.00200461,0.01998051,1.39,0.01123152,3.674e-05,0.0002592,0.00775605,0.124553,0.00624276,2.561e-05,0.02811287,0.066496,0.00373142,0.559339,0.01168957,,0.00201623
13/05/2026,2319.68,684.89,95.71,1.25,10.11,0.511714,0.01125456,1.61,0.070655,0.142971,7.34,3.676e-05,0.082505,0.226565,0.00056261,0.00713045,0.00388698,0.01866974,0.00015021,0.00049148,0.01483608,0.681949,0.00055819,0.0066912,2.4509e-08,8.709e-05,0.086003,0.00017032,0.00081424,9.149e-05,0.00341381,0.607175,0.00204766,0.02056305,1.37,0.01117208,3.688e-05,0.00024854,0.00794832,0.127497,0.00601748,2.518e-05,0.02113856,0.06728,0.00396447,0.558604,0.01190363,,0.00201349
14/05/2026,2267.53,670.08,91.01,1.19,9.72,0.452466,0.0107454,1.58,0.06644,0.130094,6.93,3.42e-05,0.079583,0.211517,0.00052979,0.00651296,0.0035915,0.0184061,0.00014139,0.00043662,0.01434295,0.675078,0.00055408,0.00639493,2.3903e-08,9.473e-05,0.085224,0.00016611,0.00080327,8.174e-05,0.00328383,0.560954,0.00190854,0.01876754,1.26,0.01090321,6.6e-05,0.00023049,0.00786539,0.114316,0.00581988,2.445e-05,0.02019026,0.061581,0.00404495,0.541034,0.01285873,,0.00185155
15/05/2026,2256.65,682.51,91.24,1.14,9.76,0.445889,0.01042765,1.55,0.065919,0.128192,7.12,3.409e-05,0.083981,0.210221,0.0005399,0.00647062,0.00360158,0.01810738,0.00013861,0.00050269,0.01468199,0.670936,0.00054525,0.00623404,2.4263e-08,9.724e-05,0.081314,0.00015168,0.00079997,7.622e-05,0.00330261,0.561835,0.00194011,0.01866743,1.24,0.01080702,8.647e-05,0.00023444,0.00786134,0.108829,0.00571296,2.488e-05,0.01896302,0.061514,0.00409097,0.545085,0.01309357,,0.00185918
16/05/2026,2194.71,661.25,87.49,1.067,9.35,0.407346,0.00976962,1.5,0.062181,0.120315,6.8,3.183e-05,0.076484,0.19724,0.00050978,0.00589625,0.00338423,0.01788396,0.00012598,0.00043033,0.01417421,0.667142,0.00053774,0.0061019,2.3824e-08,8.41e-05,0.081633,0.00013861,0.00078054,7.533e-05,0.00321891,0.529193,0.00182813,0.01731904,1.17,0.01127465,7.178e-05,0.0002249,0.00788608,0.106009,0.00514217,2.253e-05,0.01898156,0.05537,0.00400095,0.498983,0.01521821,,0.00174448
17/05/2026,2185.04,653.68,86.74,1.07,9.31,0.3992,0.00975673,1.53,0.063095,0.120816,6.73,3.18e-05,0.07444,0.196114,0.00050556,0.00596464,0.0034503,0.01781372,0.00013191,0.00051362,0.01415638,0.665986,0.00054245,0.00623099,2.3194e-08,8.431e-05,0.083676,0.00013747,0.00076591,8.21e-05,0.00310472,0.520364,0.00183968,0.01739415,1.17,0.0114404,5.656e-05,0.00024669,0.00787311,0.1013,0.00519394,2.068e-05,0.01889806,0.056029,0.00424905,0.49885,0.01553455,,0.00173923
18/05/2026,2114.33,638.3,84.29,1.031,9.06,0.377743,0.00913738,1.51,0.059972,0.114936,6.6,2.992e-05,0.077188,0.187442,0.00047321,0.00564907,0.00327419,0.01697547,0.00012798,0.00046708,0.01321393,0.648623,0.00053969,0.00604409,2.2676e-08,8.273e-05,0.082681,0.00013169,0.0006677,7.58e-05,0.00300454,0.476207,0.0017168,0.01667078,1.13,0.01096061,5.714e-05,0.0002288,0.00772142,0.096903,0.00519574,2.073e-05,0.01889128,0.052102,0.00432451,0.483996,0.01587841,,0.00168632
19/05/2026,2116.94,640.0,84.63,1.067,9.17,0.392681,0.00907809,1.62,0.060655,0.115918,6.73,3.006e-05,0.077949,0.192272,0.00048798,0.00586786,0.00336353,0.01691227,0.00011994,0.00047629,0.01270608,0.654879,0.00053677,0.00598624,2.2616e-08,8.692e-05,0.083477,0.00013181,0.00069388,7.779e-05,0.00308591,0.489115,0.00175524,0.01685872,1.19,0.01077981,6.127e-05,0.00020383,0.00772027,0.095993,0.00492887,2.06e-05,0.01917774,0.052536,0.00484587,0.48892,0.01339706,,0.00170392
20/05/2026,2129.95,643.67,84.88,1.056,9.21,0.399061,0.00901709,1.64,0.060648,0.113025,6.71,3.038e-05,0.076053,0.190102,0.00048699,0.00586361,0.0033637,0.01677695,0.00011587,0.00042647,0.01265062,0.662977,0.00054717,0.00607841,2.2534e-08,9.79e-05,0.083154,0.00013173,0.00067694,7.702e-05,0.00309186,0.477264,0.00175352,0.01695788,1.19,0.01047621,5.905e-05,0.00018408,0.00780192,0.100869,0.00613017,2.039e-05,0.01917221,0.05439,0.00492875,0.479936,0.00943583,,0.0017084
